5188950	188950
5157951	157951
5152951	152951
5151951	151951
5155951	155951
5153951	153951
5152951	152951
5161951	161951
5318949	318949
5160951	160951
5156950	156950
5153951	153951
5153950	153950
5194951	194951
5156951	156951
5154951	154951
5143951	143951
5156951	156951
5153951	153951
5157951	157951
5152951	152951
5154951	154951
5155951	155951
5151951	151951
5155950	155950
5153951	153951
5152950	152950
5154951	154951
5153950	153950
5142951	142951
5155950	155950
5153951	153951
5170950	170950
5155951	155951
5152950	152950
5153951	153951
5159950	159950
5165951	165951
5153951	153951
5157951	157951
5156950	156950
5209950	209950
5144951	144951
5154951	154951
5149951	149951
5142951	142951
5150950	150950
5156951	156951
5148950	148950
5154951	154951
5150950	150950
5148951	148951
5154950	154950
5160951	160951
5155950	155950
5159951	159951
5155950	155950
5153951	153951
5140951	140951
5147951	147951
5152951	152951
5140951	140951
5153951	153951
5152950	152950
5151951	151951
5153950	153950
5155951	155951
5154950	154950
5152951	152951
5152950	152950
6474938	1474938
5172951	172951
5186951	186951
5190951	190951
5300950	300950
5171951	171951
5191950	191950
5179950	179950
5325949	325949
5165950	165950
5172950	172950
5196951	196951
5334949	334949
5166950	166950
5187951	187951
5197951	197951
5246950	246950
5200950	200950
5178950	178950
5172951	172951
5176951	176951
5183950	183950
5178950	178950
5163951	163951
5180950	180950
5177950	177950
5159951	159951
5173950	173950
5169950	169950
5173951	173951
5170950	170950
5350949	350949
5181950	181950
5176950	176950
5173951	173951
5172951	172951
5163950	163950
5171951	171951
5177950	177950
5155951	155951
5169951	169951
5228950	228950
5159950	159950
5179950	179950
5173951	173951
5170950	170950
5235950	235950
5171950	171950
5174951	174951
5173951	173951
5170950	170950
5220950	220950
5176950	176950
5172951	172951
5173950	173950
5154951	154951
5285950	285950
5178950	178950
5155951	155951
5170951	170951
5173950	173950
5172951	172951
5173951	173951
5178950	178950
5177950	177950
5172951	172951
5233950	233950
5173951	173951
5170950	170950
5171950	171950
5169951	169951
5200950	200950
5173950	173950
5170951	170951
5161951	161951
5171950	171950
5265950	265950
5176950	176950
5170950	170950
5170951	170951
5171950	171950
5283949	283949
5185951	185951
5178951	178951
5167950	167950
5174951	174951
5168951	168951
5157950	157950
5166951	166951
5170950	170950
5149951	149951
5237949	237949
5160951	160951
5153950	153950
5155951	155951
5154950	154950
5152951	152951
5144951	144951
5155951	155951
5153951	153951
5140951	140951
5154951	154951
5152950	152950
5146951	146951
5157950	157950
5155951	155951
5182950	182950
5181950	181950
5243950	243950
5171950	171950
5172950	172950
5171951	171951
5173950	173950
5171950	171950
5171951	171951
5171951	171951
5155950	155950
5171951	171951
5230950	230950
5152951	152951
5169950	169950
5175951	175951
5168950	168950
5275949	275949
5170951	170951
5172951	172951
5171950	171950
5172951	172951
5170951	170951
5177950	177950
5174950	174950
5169951	169951
5154950	154950
5301949	301949
5175951	175951
5155951	155951
5166951	166951
5173951	173951
5170950	170950
5171951	171951
5173951	173951
5172950	172950
5173950	173950
5237950	237950
5176950	176950
5175951	175951
5172951	172951
5170950	170950
5158951	158951
5170950	170950
5172950	172950
5159951	159951
5169950	169950
5276950	276950
5173951	173951
5171950	171950
5174950	174950
5169951	169951
5297949	297949
5185950	185950
5178950	178950
5170951	170951
5174950	174950
5283949	283949
5154951	154951
5172950	172950
5171950	171950
5238950	238950
5172950	172950
5171951	171951
5169950	169950
5173950	173950
5233950	233950
5169950	169950
5170951	170951
5169950	169950
5169950	169950
5220950	220950
5171951	171951
5175951	175951
5152950	152950
5172951	172951
5230949	230949
5169951	169951
5174950	174950
5176950	176950
5172951	172951
5239949	239949
5174951	174951
5171950	171950
5170950	170950
5171951	171951
5174950	174950
5152950	152950
5169951	169951
5171950	171950
5156951	156951
5168950	168950
5179950	179950
5169951	169951
5169951	169951
5171950	171950
5209950	209950
5173951	173951
5282950	282950
5174950	174950
5176950	176950
5174951	174951
5172951	172951
5174950	174950
5170951	170951
5169951	169951
5153950	153950
5170951	170951
5348948	348948
5162951	162951
5169950	169950
5176950	176950
5171951	171951
5167951	167951
5174950	174950
5169951	169951
5171951	171951
5179950	179950
5172950	172950
5177951	177951
5173950	173950
5175950	175950
5154951	154951
5236950	236950
5173951	173951
5155950	155950
5172951	172951
5171950	171950
5229950	229950
5176950	176950
5176950	176950
5176951	176951
5173951	173951
5173950	173950
5171951	171951
5174951	174951
5170950	170950
5168951	168951
5269950	269950
5176950	176950
5173951	173951
5157951	157951
5172950	172950
5170951	170951
5170951	170951
5170950	170950
5175951	175951
5171951	171951
5234950	234950
5175951	175951
5180950	180950
5157951	157951
5169951	169951
5234950	234950
5155951	155951
5170950	170950
5172951	172951
5172950	172950
5177950	177950
5174951	174951
5169951	169951
5174950	174950
5169951	169951
5295950	295950
5181951	181951
5169950	169950
5170951	170951
5154951	154951
5168950	168950
5173951	173951
5155950	155950
5169951	169951
5169951	169951
5230950	230950
5169951	169951
5172950	172950
5168951	168951
5162950	162950
5228950	228950
5178950	178950
5172950	172950
5184951	184951
5180951	180951
5160950	160950
5171951	171951
5171951	171951
5154950	154950
5166951	166951
5179950	179950
5173950	173950
5172951	172951
5170951	170951
5169950	169950
5310949	310949
5179950	179950
5174951	174951
5175950	175950
9495909	4495909
5178950	178950
5198950	198950
5213950	213950
5172951	172951
5207951	207951
5210950	210950
5325949	325949
5191950	191950
5204950	204950
5212950	212950
5188950	188950
5207950	207950
5214950	214950
5312949	312949
5188950	188950
5183950	183950
5201950	201950
5632946	632946
5244949	244949
5520947	520947
5189950	189950
5175951	175951
5221950	221950
5172951	172951
5170950	170950
5170951	170951
5172951	172951
5225950	225950
5182950	182950
5173950	173950
5176951	176951
5170950	170950
5226950	226950
5173950	173950
5170951	170951
5158951	158951
5166950	166950
5267950	267950
5160950	160950
5173951	173951
5171950	171950
5175950	175950
5227950	227950
5175950	175950
5168951	168951
5171950	171950
5170951	170951
5483948	483948
5200950	200950
5175950	175950
5172951	172951
5281950	281950
5170950	170950
5170951	170951
5156950	156950
5273950	273950
5174951	174951
