Time,Volts,Measure
1008.900,0.60,3209
1009.000,0.60,3208
1009.100,0.60,3206
1009.200,0.60,3204
1009.300,0.60,3209
1009.400,0.60,3209
1009.500,0.60,3207
1009.600,0.60,3208
1009.700,0.60,3206
1009.800,0.60,3208
1009.900,0.60,3208
1010.000,0.60,3211
1010.100,0.60,3209
1010.200,0.60,3209
1010.300,0.60,3209
1010.400,0.60,3209
1010.500,0.60,3201
1010.600,0.60,3208
1010.700,0.60,3210
1010.800,0.60,3210
1010.900,0.60,3208
1011.000,0.60,3206
1011.100,0.60,3208
1011.200,0.60,3210
1011.300,0.60,3209
1011.400,0.60,3208
1011.500,0.60,3198
1011.600,0.60,3209
1011.700,0.60,3209
1011.800,0.60,3209
1011.900,0.60,3208
1012.000,0.60,3209
1012.100,0.60,3209
1012.200,0.60,3209
1012.300,0.60,3208
1012.400,0.60,3208
1012.500,0.60,3209
1012.600,0.60,3208
1012.700,0.60,3208
1012.800,0.60,3206
1012.900,0.60,3207
1013.000,0.60,3210
1013.100,0.60,3210
1013.200,0.60,3209
1013.300,0.60,3214
1013.400,0.60,3207
1013.500,0.60,3205
1013.600,0.60,3211
1013.700,0.60,3208
1013.800,0.60,3196
1013.900,0.60,3209
1014.000,0.60,3209
1014.100,0.60,3210
1014.200,0.60,3207
1014.300,0.60,3187
1014.400,0.60,3207
1014.500,0.60,3210
1014.600,0.60,3208
1014.700,0.60,3208
1014.800,0.60,3204
1014.900,0.60,3209
1015.000,0.60,3208
1015.100,0.60,3209
1015.200,0.60,3206
1015.300,0.60,3220
1015.400,0.60,3210
1015.500,0.60,3209
1015.600,0.60,3201
1015.700,0.60,3208
1015.800,0.60,3213
1015.900,0.60,3209
1016.000,0.60,3208
1016.100,0.60,3208
1016.200,0.60,3208
1016.300,0.60,3210
1016.400,0.60,3210
1016.500,0.60,3207
1016.600,0.60,3196
1016.700,0.60,3208
1016.800,0.60,3210
1016.900,0.60,3209
1017.000,0.60,3208
1017.100,0.60,3197
1017.200,0.60,3210
1017.300,0.60,3209
1017.400,0.60,3207
1017.500,0.60,3207
1017.600,0.60,3207
1017.700,0.60,3208
1017.800,0.60,3208
1017.900,0.60,3217
1018.000,0.60,3207
1018.100,0.60,3206
1018.200,0.60,3208
1018.300,0.60,3209
1018.400,0.60,3209
1018.500,0.60,3207
1018.600,0.60,3209
1018.700,0.60,3209
1018.800,0.60,3209
1018.900,0.60,3192
1019.000,0.60,3208
1019.100,0.60,3206
1019.200,0.60,3209
1019.300,0.60,3209
1019.400,0.60,3204
1019.500,0.60,3208
1019.600,0.60,3210
1019.700,0.60,3209
1019.800,0.60,3208
1019.900,0.60,3209
1020.000,0.60,3208
1020.100,0.60,3207
1020.200,0.60,3210
1020.300,0.60,3207
1020.400,0.60,3204
1020.500,0.60,3209
1020.600,0.60,3209
1020.700,0.60,3209
1020.800,0.60,3207
1020.900,0.60,3202
1021.000,0.60,3209
1021.100,0.60,3207
1021.200,0.60,3203
1021.300,0.60,3208
1021.400,0.60,3214
1021.500,0.60,3209
1021.600,0.60,3209
1021.700,0.60,3212
1021.800,0.60,3207
1021.900,0.60,3211
1022.000,0.60,3210
1022.100,0.60,3208
1022.200,0.60,3203
1022.300,0.60,3208
1022.400,0.60,3209
1022.500,0.60,3208
1022.600,0.60,3208
1022.700,0.60,3202
1022.800,0.60,3208
1022.900,0.60,3208
1023.000,0.60,3209
1023.100,0.60,3208
1023.200,0.60,3202
1023.300,0.60,3209
1023.400,0.60,3209
1023.500,0.60,3201
1023.600,0.60,3207
1023.700,0.60,3215
1023.800,0.60,3209
1023.900,0.60,3208
1024.000,0.60,3202
1024.100,0.60,3208
1024.200,0.60,3209
1024.300,0.60,3208
1024.400,0.60,3208
1024.500,0.60,3208
1024.600,0.60,3208
1024.700,0.60,3210
1024.800,0.60,3209
1024.900,0.60,3207
1025.000,0.60,3200
1025.100,0.60,3209
1025.200,0.60,3209
1025.300,0.60,3209
1025.400,0.60,3208
1025.500,0.60,3213
1025.600,0.60,3208
1025.700,0.60,3209
1025.800,0.60,3209
1025.900,0.60,3207
1026.000,0.60,3205
1026.100,0.60,3209
1026.200,0.60,3208
1026.300,0.60,3207
1026.400,0.60,3208
1026.500,0.60,3215
1026.600,0.60,3211
1026.700,0.60,3209
1026.800,0.60,3223
1026.900,0.60,3207
1027.000,0.60,3211
1027.100,0.60,3210
1027.200,0.60,3209
1027.300,0.60,3206
1027.400,0.60,3209
1027.500,0.60,3209
1027.600,0.60,3208
1027.700,0.60,3208
1027.800,0.60,3197
1027.900,0.60,3208
1028.000,0.60,3208
1028.100,0.60,3209
1028.200,0.60,3207
1028.300,0.60,3178
1028.400,0.60,3208
1028.500,0.60,3209
1028.600,0.60,3209
1028.700,0.60,3208
1028.800,0.60,3210
1028.900,0.60,3209
1029.000,0.60,3210
1029.100,0.60,3205
1029.200,0.60,3208
1029.300,0.60,3210
1029.400,0.60,3208
1029.500,0.60,3210
1029.600,0.60,3210
1029.700,0.60,3207
1029.800,0.60,3210
1029.900,0.60,3209
1030.000,0.60,3208
1030.100,0.60,3200
1030.200,0.60,3208
1030.300,0.60,3210
1030.400,0.60,3208
1030.500,0.60,3208
1030.600,0.60,3188
1030.700,0.60,3208
1030.800,0.60,3209
1030.900,0.60,3208
1031.000,0.60,3207
1031.100,0.60,3213
1031.200,0.60,3208
1031.300,0.60,3209
1031.400,0.60,3209
1031.500,0.60,3207
1031.600,0.60,3215
1031.700,0.60,3209
1031.800,0.60,3208
1031.900,0.60,3209
1032.000,0.60,3209
1032.100,0.60,3205
1032.200,0.60,3210
1032.300,0.60,3208
1032.400,0.60,3196
1032.500,0.60,3208
1032.600,0.60,3211
1032.700,0.60,3209
1032.800,0.60,3210
1032.900,0.60,3186
1033.000,0.60,3208
1033.100,0.60,3210
1033.200,0.60,3209
1033.300,0.60,3208
1033.400,0.60,3206
1033.500,0.60,3208
1033.600,0.60,3209
1033.700,0.60,3210
1033.800,0.60,3208
1033.900,0.60,3191
1034.000,0.60,3208
1034.100,0.60,3209
1034.200,0.60,3208
1034.300,0.60,3207
1034.400,0.60,3211
1034.500,0.60,3210
1034.600,0.60,3209
1034.700,0.60,3214
1034.800,0.60,3207
1034.900,0.60,3209
1035.000,0.60,3209
1035.100,0.60,3208
1035.200,0.60,3207
1035.300,0.60,3208
1035.400,0.60,3209
1035.500,0.60,3209
1035.600,0.60,3208
1035.700,0.60,3218
1035.800,0.60,3208
1035.900,0.60,3210
1036.000,0.60,3209
1036.100,0.60,3209
1036.200,0.60,3205
1036.300,0.60,3208
1036.400,0.60,3209
1036.500,0.60,3210
1036.600,0.60,3209
1036.700,0.60,3217
1036.800,0.60,3209
1036.900,0.60,3207
1037.000,0.60,3209
1037.100,0.60,3208
1037.200,0.60,3216
1037.300,0.60,3209
1037.400,0.60,3207
1037.500,0.60,3213
1037.600,0.60,3208
1037.700,0.60,3205
1037.800,0.60,3209
1037.900,0.60,3209
1038.000,0.60,3199
1038.100,0.60,3208
1038.200,0.60,3211
1038.300,0.60,3210
1038.400,0.60,3209
1038.500,0.60,3203
1038.600,0.60,3208
1038.700,0.60,3209
1038.800,0.60,3209
1038.900,0.60,3208
1039.000,0.60,3215
1039.100,0.60,3208
1039.200,0.60,3209
1039.300,0.60,3209
1039.400,0.60,3208
1039.500,0.60,3226
1039.600,0.60,3208
1039.700,0.60,3209
1039.800,0.60,3207
1039.900,0.60,3207
1040.000,0.60,3212
1040.100,0.60,3209
1040.200,0.60,3209
1040.300,0.60,3201
1040.400,0.60,3207
1040.500,0.60,3212
1040.600,0.60,3209
1040.700,0.60,3209
1040.800,0.60,3203
1040.900,0.60,3208
1041.000,0.60,3206
1041.100,0.60,3210
1041.200,0.60,3208
1041.300,0.60,3197
1041.400,0.60,3208
1041.500,0.60,3211
1041.600,0.60,3208
1041.700,0.60,3209
1041.800,0.60,3196
1041.900,0.60,3208
1042.000,0.60,3209
1042.100,0.60,3210
1042.200,0.60,3208
1042.300,0.60,3214
1042.400,0.60,3209
1042.500,0.60,3207
1042.600,0.60,3209
1042.700,0.60,3208
1042.800,0.60,3215
1042.900,0.60,3208
1043.000,0.60,3209
1043.100,0.60,3205
1043.200,0.60,3207
1043.300,0.60,3211
1043.400,0.60,3209
1043.500,0.60,3208
1043.600,0.60,3209
1043.700,0.60,3208
1043.800,0.60,3211
1043.900,0.60,3210
1044.000,0.60,3208
1044.100,0.60,3203
1044.200,0.60,3207
1044.300,0.60,3209
1044.400,0.60,3209
1044.500,0.60,3208
1044.600,0.60,3211
1044.700,0.60,3210
1044.800,0.60,3208
1044.900,0.60,3213
1045.000,0.60,3208
1045.100,0.60,3211
1045.200,0.60,3208
1045.300,0.60,3209
1045.400,0.60,3194
1045.500,0.60,3207
1045.600,0.60,3209
1045.700,0.60,3210
1045.800,0.60,3209
1045.900,0.60,3194
1046.000,0.60,3208
1046.100,0.60,3208
1046.200,0.60,3210
1046.300,0.60,3208
1046.400,0.60,3211
1046.500,0.60,3207
1046.600,0.60,3209
1046.700,0.60,3208
1046.800,0.60,3208
1046.900,0.60,3205
1047.000,0.60,3207
1047.100,0.60,3208
1047.200,0.60,3208
1047.300,0.60,3208
1047.400,0.60,3204
1047.500,0.60,3208
1047.600,0.60,3209
1047.700,0.60,3210
1047.800,0.60,3207
1047.900,0.60,3212
1048.000,0.60,3208
1048.100,0.60,3208
1048.200,0.60,3210
1048.300,0.60,3208
1048.400,0.60,3214
1048.500,0.60,3209
1048.600,0.60,3209
1048.700,0.60,3206
1048.800,0.60,3208
1048.900,0.60,3210
1049.000,0.60,3211
1049.100,0.60,3209
1049.200,0.60,3221
1049.300,0.60,3207
1049.400,0.60,3208
1049.500,0.60,3208
1049.600,0.60,3208
1049.700,0.60,3200
1049.800,0.60,3208
1049.900,0.60,3207
1050.000,0.60,3209
1050.100,0.60,3208
1050.200,0.60,3198
1050.300,0.60,3209
1050.400,0.60,3209
1050.500,0.60,3210
1050.600,0.60,3208
1050.700,0.60,3198
1050.800,0.60,3209
1050.900,0.60,3209
1051.000,0.60,3205
1051.100,0.60,3208
1051.200,0.60,3213
1051.300,0.60,3207
1051.400,0.60,3209
1051.500,0.60,3209
1051.600,0.60,3208
1051.700,0.60,3210
1051.800,0.60,3209
1051.900,0.60,3208
1052.000,0.60,3209
1052.100,0.60,3207
1052.200,0.60,3209
1052.300,0.60,3208
1052.400,0.60,3209
1052.500,0.60,3232
1052.600,0.60,3209
1052.700,0.60,3208
1052.800,0.60,3209
1052.900,0.60,3209
1053.000,0.60,3202
1053.100,0.60,3208
1053.200,0.60,3209
1053.300,0.60,3210
1053.400,0.60,3207
1053.500,0.60,3193
1053.600,0.60,3208
1053.700,0.60,3211
1053.800,0.60,3209
1053.900,0.60,3208
1054.000,0.60,3210
1054.100,0.60,3209
1054.200,0.60,3208
1054.300,0.60,3210
1054.400,0.60,3207
1054.500,0.60,3212
1054.600,0.60,3209
1054.700,0.60,3209
1054.800,0.60,3209
1054.900,0.60,3207
1055.000,0.60,3204
1055.100,0.60,3210
1055.200,0.60,3209
1055.300,0.60,3206
1055.400,0.60,3209
1055.500,0.60,3204
1055.600,0.60,3210
1055.700,0.60,3207
1055.800,0.60,3187
1055.900,0.60,3208
1056.000,0.60,3210
1056.100,0.60,3210
1056.200,0.60,3208
1056.300,0.60,3206
1056.400,0.60,3208
1056.500,0.60,3208
1056.600,0.60,3209
1056.700,0.60,3208
1056.800,0.60,3200
1056.900,0.60,3209
1057.000,0.60,3209
1057.100,0.60,3209
1057.200,0.60,3207
1057.300,0.60,3210
1057.400,0.60,3208
1057.500,0.60,3210
1057.600,0.60,3212
1057.700,0.60,3207
1057.800,0.60,3202
1057.900,0.60,3210
1058.000,0.60,3209
1058.100,0.60,3194
1058.200,0.60,3207
1058.300,0.60,3210
1058.400,0.60,3210
1058.500,0.60,3209
1058.600,0.60,3200
1058.700,0.60,3208
1058.800,0.60,3209
1058.900,0.60,3209
1059.000,0.60,3208
1059.100,0.60,3190
1059.200,0.60,3209
1059.300,0.60,3210
1059.400,0.60,3208
1059.500,0.60,3207
1059.600,0.60,3211
1059.700,0.60,3209
1059.800,0.60,3209
1059.900,0.60,3212
1060.000,0.60,3208
1060.100,0.60,3210
1060.200,0.60,3208
1060.300,0.60,3208
1060.400,0.60,3208
1060.500,0.60,3208
1060.600,0.60,3210
1060.700,0.60,3210
1060.800,0.60,3208
1060.900,0.60,3207
1061.000,0.60,3206
1061.100,0.60,3210
1061.200,0.60,3208
1061.300,0.60,3208
1061.400,0.60,3195
1061.500,0.60,3210
1061.600,0.60,3210
1061.700,0.60,3209
1061.800,0.60,3207
1061.900,0.60,3210
1062.000,0.60,3209
1062.100,0.60,3208
1062.200,0.60,3209
1062.300,0.60,3208
1062.400,0.60,3203
1062.500,0.60,3208
1062.600,0.60,3209
1062.700,0.60,3210
1062.800,0.60,3207
1062.900,0.60,3207
1063.000,0.60,3209
1063.100,0.60,3209
1063.200,0.60,3205
1063.300,0.60,3207
1063.400,0.60,3211
1063.500,0.60,3210
1063.600,0.60,3207
1063.700,0.60,3212
1063.800,0.60,3208
1063.900,0.60,3209
1064.000,0.60,3210
1064.100,0.60,3209
1064.200,0.60,3208
1064.300,0.60,3207
1064.400,0.60,3210
1064.500,0.60,3209
1064.600,0.60,3208
1064.700,0.60,3185
1064.800,0.60,3209
1064.900,0.60,3208
1065.000,0.60,3209
1065.100,0.60,3207
1065.200,0.60,3205
1065.300,0.60,3209
1065.400,0.60,3209
1065.500,0.60,3209
1065.600,0.60,3208
1065.700,0.60,3210
1065.800,0.60,3209
1065.900,0.60,3208
1066.000,0.60,3208
1066.100,0.60,3208
1066.200,0.60,3205
1066.300,0.60,3210
1066.400,0.60,3209
1066.500,0.60,3210
1066.600,0.60,3206
1066.700,0.60,3207
1066.800,0.60,3210
1066.900,0.60,3208
1067.000,0.60,3200
1067.100,0.60,3207
1067.200,0.60,3210
1067.300,0.60,3210
1067.400,0.60,3207
1067.500,0.60,3199
1067.600,0.60,3210
1067.700,0.60,3208
1067.800,0.60,3209
1067.900,0.60,3208
1068.000,0.60,3201
1068.100,0.60,3207
1068.200,0.60,3209
1068.300,0.60,3208
1068.400,0.60,3208
1068.500,0.60,3225
1068.600,0.60,3209
1068.700,0.60,3208
1068.800,0.60,3213
1068.900,0.60,3207
1069.000,0.60,3211
1069.100,0.60,3209
1069.200,0.60,3209
1069.300,0.60,3204
1069.400,0.60,3208
1069.500,0.60,3210
1069.600,0.60,3210
1069.700,0.60,3207
1069.800,0.60,3217
1069.900,0.60,3210
1070.000,0.60,3209
1070.100,0.60,3209
1070.200,0.60,3208
1070.300,0.60,3194
1070.400,0.60,3209
1070.500,0.60,3210
1070.600,0.60,3209
1070.700,0.60,3208
1070.800,0.60,3165
1070.900,0.60,3208
1071.000,0.60,3208
1071.100,0.60,3207
1071.200,0.60,3208
1071.300,0.60,3205
1071.400,0.60,3208
1071.500,0.60,3209
1071.600,0.60,3207
1071.700,0.60,3207
1071.800,0.60,3210
1071.900,0.60,3209
1072.000,0.60,3209
1072.100,0.60,3217
1072.200,0.60,3208
1072.300,0.60,3210
1072.400,0.60,3209
1072.500,0.60,3208
1072.600,0.60,3188
1072.700,0.60,3208
1072.800,0.60,3209
1072.900,0.60,3210
1073.000,0.60,3208
1073.100,0.60,3210
1073.200,0.60,3208
1073.300,0.60,3210
1073.400,0.60,3210
1073.500,0.60,3207
1073.600,0.60,3209
1073.700,0.60,3208
1073.800,0.60,3208
1073.900,0.60,3210
1074.000,0.60,3207
1074.100,0.60,3214
1074.200,0.60,3209
1074.300,0.60,3207
1074.400,0.60,3198
1074.500,0.60,3207
1074.600,0.60,3210
1074.700,0.60,3210
1074.800,0.60,3207
1074.900,0.60,3201
1075.000,0.60,3208
1075.100,0.60,3209
1075.200,0.60,3210
1075.300,0.60,3208
1075.400,0.60,3214
1075.500,0.60,3207
1075.600,0.60,3209
1075.700,0.60,3209
1075.800,0.60,3208
1075.900,0.60,3188
1076.000,0.60,3208
1076.100,0.60,3209
1076.200,0.60,3209
1076.300,0.60,3207
1076.400,0.60,3197
1076.500,0.60,3208
1076.600,0.60,3207
1076.700,0.60,3210
1076.800,0.60,3208
1076.900,0.60,3204
1077.000,0.60,3209
1077.100,0.60,3209
1077.200,0.60,3187
1077.300,0.60,3207
1077.400,0.60,3210
1077.500,0.60,3210
1077.600,0.60,3209
1077.700,0.60,3205
1077.800,0.60,3208
1077.900,0.60,3209
1078.000,0.60,3210
1078.100,0.60,3207
1078.200,0.60,3200
1078.300,0.60,3209
1078.400,0.60,3211
1078.500,0.60,3208
1078.600,0.60,3208
1078.700,0.60,3201
1078.800,0.60,3208
1078.900,0.60,3208
1079.000,0.60,3209
1079.100,0.60,3208
1079.200,0.60,3207
1079.300,0.60,3208
1079.400,0.60,3206
1079.500,0.60,3208
1079.600,0.60,3207
1079.700,0.60,3207
1079.800,0.60,3208
1079.900,0.60,3208
1080.000,0.60,3219
1080.100,0.60,3208
1080.200,0.60,3215
1080.300,0.60,3210
1080.400,0.60,3208
1080.500,0.60,3200
1080.600,0.60,3208
1080.700,0.60,3211
1080.800,0.60,3209
1080.900,0.60,3207
1081.000,0.60,3206
1081.100,0.60,3208
1081.200,0.60,3208
1081.300,0.60,3208
1081.400,0.60,3208
1081.500,0.60,3185
1081.600,0.60,3208
1081.700,0.60,3208
1081.800,0.60,3210
1081.900,0.60,3207
1082.000,0.60,3197
1082.100,0.60,3208
1082.200,0.60,3207
1082.300,0.60,3210
1082.400,0.60,3207
1082.500,0.60,3205
1082.600,0.60,3208
1082.700,0.60,3208
1082.800,0.60,3219
1082.900,0.60,3208
1083.000,0.60,3202
1083.100,0.60,3209
1083.200,0.60,3208
1083.300,0.60,3219
1083.400,0.60,3207
1083.500,0.60,3214
1083.600,0.60,3209
1083.700,0.60,3208
1083.800,0.60,3181
1083.900,0.60,3209
1084.000,0.60,3210
1084.100,0.60,3208
1084.200,0.60,3208
1084.300,0.60,3210
1084.400,0.60,3209
1084.500,0.60,3209
1084.600,0.60,3209
1084.700,0.60,3207
1084.800,0.60,3202
1084.900,0.60,3208
1085.000,0.60,3208
1085.100,0.60,3208
1085.200,0.60,3208
1085.300,0.60,3209
1085.400,0.60,3209
1085.500,0.60,3208
1085.600,0.60,3213
1085.700,0.60,3208
1085.800,0.60,3213
1085.900,0.60,3211
1086.000,0.60,3209
1086.100,0.60,3191
1086.200,0.60,3208
1086.300,0.60,3210
1086.400,0.60,3209
1086.500,0.60,3208
1086.600,0.60,3208
1086.700,0.60,3208
1086.800,0.60,3208
1086.900,0.60,3210
1087.000,0.60,3208
1087.100,0.60,3206
1087.200,0.60,3208
1087.300,0.60,3208
1087.400,0.60,3208
1087.500,0.60,3208
1087.600,0.60,3206
1087.700,0.60,3209
1087.800,0.60,3209
1087.900,0.60,3204
1088.000,0.60,3207
1088.100,0.60,3209
1088.200,0.60,3208
1088.300,0.60,3209
1088.400,0.60,3214
1088.500,0.60,3207
1088.600,0.60,3210
1088.700,0.60,3210
1088.800,0.60,3207
1088.900,0.60,3218
1089.000,0.60,3208
1089.100,0.60,3214
1089.200,0.60,3209
1089.300,0.60,3208
1089.400,0.60,3202
1089.500,0.60,3208
1089.600,0.60,3209
1089.700,0.60,3209
1089.800,0.60,3207
1089.900,0.60,3210
1090.000,0.60,3208
1090.100,0.60,3208
1090.200,0.60,3211
1090.300,0.60,3209
1090.400,0.60,3209
1090.500,0.60,3208
1090.600,0.60,3208
1090.700,0.60,3208
1090.800,0.60,3207
1090.900,0.60,3215
1091.000,0.60,3209
1091.100,0.60,3208
1091.200,0.60,3209
1091.300,0.60,3208
1091.400,0.60,3210
1091.500,0.60,3208
1091.600,0.60,3209
1091.700,0.60,3203
1091.800,0.60,3208
1091.900,0.60,3210
1092.000,0.60,3209
1092.100,0.60,3208
1092.200,0.60,3204
1092.300,0.60,3208
1092.400,0.60,3207
1092.500,0.60,3209
1092.600,0.60,3206
1092.700,0.60,3208
1092.800,0.60,3209
1092.900,0.60,3209
1093.000,0.60,3209
1093.100,0.60,3208
1093.200,0.60,3209
1093.300,0.60,3208
1093.400,0.60,3208
1093.500,0.60,3207
1093.600,0.60,3207
1093.700,0.60,3211
1093.800,0.60,3209
1093.900,0.60,3208
1094.000,0.60,3211
1094.100,0.60,3206
1094.200,0.60,3213
1094.300,0.60,3209
1094.400,0.60,3209
1094.500,0.60,3209
1094.600,0.60,3208
1094.700,0.60,3208
1094.800,0.60,3211
1094.900,0.60,3209
1095.000,0.60,3201
1095.100,0.60,3208
1095.200,0.60,3210
1095.300,0.60,3208
1095.400,0.60,3208
1095.500,0.60,3207
1095.600,0.60,3209
1095.700,0.60,3208
1095.800,0.60,3207
1095.900,0.60,3209
1096.000,0.60,3202
1096.100,0.60,3208
1096.200,0.60,3208
1096.300,0.60,3209
1096.400,0.60,3208
1096.500,0.60,3216
1096.600,0.60,3209
1096.700,0.60,3209
1096.800,0.60,3199
1096.900,0.60,3208
1097.000,0.60,3213
1097.100,0.60,3208
1097.200,0.60,3208
1097.300,0.60,3207
1097.400,0.60,3208
1097.500,0.60,3205
1097.600,0.60,3210
1097.700,0.60,3209
1097.800,0.60,3208
1097.900,0.60,3207
1098.000,0.60,3211
1098.100,0.60,3210
1098.200,0.60,3210
1098.300,0.60,3225
1098.400,0.60,3207
1098.500,0.60,3210
1098.600,0.60,3210
1098.700,0.60,3208
1098.800,0.60,3201
1098.900,0.60,3208
1099.000,0.60,3208
1099.100,0.60,3210
1099.200,0.60,3208
1099.300,0.60,3202
1099.400,0.60,3209
1099.500,0.60,3209
1099.600,0.60,3208
1099.700,0.60,3208
1099.800,0.60,3203
1099.900,0.60,3210
1100.000,0.60,3211
1100.100,0.60,3209
1100.200,0.60,3208
1100.300,0.60,3196
1100.400,0.60,3210
1100.500,0.60,3209
1100.600,0.60,3210
1100.700,0.60,3207
1100.800,0.60,3215
1100.900,0.60,3210
1101.000,0.60,3210
1101.100,0.60,3220
1101.200,0.60,3208
1101.300,0.60,3210
1101.400,0.60,3210
1101.500,0.60,3208
1101.600,0.60,3202
1101.700,0.60,3208
1101.800,0.60,3211
1101.900,0.60,3209
1102.000,0.60,3208
1102.100,0.60,3192
1102.200,0.60,3208
1102.300,0.60,3209
1102.400,0.60,3207
1102.500,0.60,3208
1102.600,0.60,3205
1102.700,0.60,3207
1102.800,0.60,3209
1102.900,0.60,3209
1103.000,0.60,3208
1103.100,0.60,3212
1103.200,0.60,3209
1103.300,0.60,3210
1103.400,0.60,3209
1103.500,0.60,3207
1103.600,0.60,3211
1103.700,0.60,3210
1103.800,0.60,3209
1103.900,0.60,3219
1104.000,0.60,3208
1104.100,0.60,3210
1104.200,0.60,3210
1104.300,0.60,3209
1104.400,0.60,3198
1104.500,0.60,3208
1104.600,0.60,3209
1104.700,0.60,3209
1104.800,0.60,3210
1104.900,0.60,3205
1105.000,0.60,3209
1105.100,0.60,3209
1105.200,0.60,3210
1105.300,0.60,3207
1105.400,0.60,3214
1105.500,0.60,3209
1105.600,0.60,3209
1105.700,0.60,3208
1105.800,0.60,3207
1105.900,0.60,3211
1106.000,0.60,3208
1106.100,0.60,3208
1106.200,0.60,3197
1106.300,0.60,3208
1106.400,0.60,3212
1106.500,0.60,3210
1106.600,0.60,3208
1106.700,0.60,3199
1106.800,0.60,3207
1106.900,0.60,3211
1107.000,0.60,3209
1107.100,0.60,3208
1107.200,0.60,3188
1107.300,0.60,3207
1107.400,0.60,3209
1107.500,0.60,3211
1107.600,0.60,3208
1107.700,0.60,3194
1107.800,0.60,3208
1107.900,0.60,3210
1108.000,0.60,3210
1108.100,0.60,3207
1108.200,0.60,3195
1108.300,0.60,3209
1108.400,0.60,3208
1108.500,0.60,3211
1108.600,0.60,3208
1108.700,0.60,3214
1108.800,0.60,3209
1108.900,0.60,3210
1109.000,0.60,3217
1109.100,0.60,3208
1109.200,0.60,3211
1109.300,0.60,3210
1109.400,0.60,3208
1109.500,0.60,3218
1109.600,0.60,3206
1109.700,0.60,3209
1109.800,0.60,3210
1109.900,0.60,3207
1110.000,0.60,3211
1110.100,0.60,3208
1110.200,0.60,3210
1110.300,0.60,3209
1110.400,0.60,3208
1110.500,0.60,3203
1110.600,0.60,3208
1110.700,0.60,3208
1110.800,0.60,3210
1110.900,0.60,3206
1111.000,0.60,3209
1111.100,0.60,3208
1111.200,0.60,3209
1111.300,0.60,3209
1111.400,0.60,3207
1111.500,0.60,3210
1111.600,0.60,3209
1111.700,0.60,3207
1111.800,0.60,3208
1111.900,0.60,3207
1112.000,0.60,3212
1112.100,0.60,3211
1112.200,0.60,3209
1112.300,0.60,3207
1112.400,0.60,3208
1112.500,0.60,3211
1112.600,0.60,3208
1112.700,0.60,3209
1112.800,0.60,3208
1112.900,0.60,3209
1113.000,0.60,3209
1113.100,0.60,3209
1113.200,0.60,3208
1113.300,0.60,3209
1113.400,0.60,3208
1113.500,0.60,3209
1113.600,0.60,3209
1113.700,0.60,3208
1113.800,0.60,3214
1113.900,0.60,3208
1114.000,0.60,3208
1114.100,0.60,3207
1114.200,0.60,3208
1114.300,0.60,3203
1114.400,0.60,3210
1114.500,0.60,3208
1114.600,0.60,3206
1114.700,0.60,3208
1114.800,0.60,3207
1114.900,0.60,3210
1115.000,0.60,3209
1115.100,0.60,3220
1115.200,0.60,3208
1115.300,0.60,3209
1115.400,0.70,3743
1115.500,0.70,3743
1115.600,0.70,3750
1115.700,0.70,3742
1115.800,0.70,3745
1115.900,0.70,3745
1116.000,0.70,3741
1116.100,0.70,3733
1116.200,0.70,3743
1116.300,0.70,3742
1116.400,0.70,3743
1116.500,0.70,3743
1116.600,0.70,3738
1116.700,0.70,3745
1116.800,0.70,3744
1116.900,0.70,3747
1117.000,0.70,3741
1117.100,0.70,3746
1117.200,0.70,3743
1117.300,0.70,3742
1117.400,0.70,3735
1117.500,0.70,3742
1117.600,0.70,3745
1117.700,0.70,3744
1117.800,0.70,3742
1117.900,0.70,3734
1118.000,0.70,3743
1118.100,0.70,3744
1118.200,0.70,3745
1118.300,0.70,3743
1118.400,0.70,3745
1118.500,0.70,3742
1118.600,0.70,3744
1118.700,0.70,3742
1118.800,0.70,3742
1118.900,0.70,3751
1119.000,0.70,3743
1119.100,0.70,3743
1119.200,0.70,3744
1119.300,0.70,3742
1119.400,0.70,3741
1119.500,0.70,3743
1119.600,0.70,3742
1119.700,0.70,3740
1119.800,0.70,3741
1119.900,0.70,3743
1120.000,0.70,3744
1120.100,0.70,3743
1120.200,0.70,3742
1120.300,0.70,3741
1120.400,0.70,3745
1120.500,0.70,3744
1120.600,0.70,3742
1120.700,0.70,3736
1120.800,0.70,3743
1120.900,0.70,3744
1121.000,0.70,3744
1121.100,0.70,3742
1121.200,0.70,3717
1121.300,0.70,3744
1121.400,0.70,3744
1121.500,0.70,3744
1121.600,0.70,3742
1121.700,0.70,3716
1121.800,0.70,3743
1121.900,0.70,3743
1122.000,0.70,3744
1122.100,0.70,3743
1122.200,0.70,3741
1122.300,0.70,3744
1122.400,0.70,3743
1122.500,0.70,3733
1122.600,0.70,3741
1122.700,0.70,3745
1122.800,0.70,3743
1122.900,0.70,3744
1123.000,0.70,3739
1123.100,0.70,3743
1123.200,0.70,3744
1123.300,0.70,3744
1123.400,0.70,3743
1123.500,0.70,3732
1123.600,0.70,3743
1123.700,0.70,3745
1123.800,0.70,3743
1123.900,0.70,3744
1124.000,0.70,3733
1124.100,0.70,3741
1124.200,0.70,3745
1124.300,0.70,3744
1124.400,0.70,3742
1124.500,0.70,3744
1124.600,0.70,3744
1124.700,0.70,3743
1124.800,0.70,3743
1124.900,0.70,3742
1125.000,0.70,3720
1125.100,0.70,3741
1125.200,0.70,3744
1125.300,0.70,3741
