150	0	106967	5106967
151	0	107967	5107967
152	0	129967	5129967
153	0	100967	5100967
154	0	97968	5097968
155	0	103967	5103967
156	0	103967	5103967
157	0	105967	5105967
158	0	104967	5104967
159	0	102968	5102968
160	0	129967	5129967
161	0	102967	5102967
162	0	103967	5103967
163	0	104967	5104967
164	0	105967	5105967
165	0	101968	5101968
166	0	93968	5093968
167	0	100967	5100967
168	0	131967	5131967
169	0	104967	5104967
170	0	100967	5100967
171	0	114967	5114967
172	0	103968	5103968
173	0	101968	5101968
174	0	101967	5101967
175	0	107967	5107967
176	0	119967	5119967
177	0	102967	5102967
178	0	115967	5115967
179	0	101968	5101968
180	0	104967	5104967
181	0	101967	5101967
182	0	115967	5115967
183	0	99967	5099967
184	0	122967	5122967
185	0	104968	5104968
186	0	102968	5102968
187	0	104967	5104967
188	0	102967	5102967
189	0	94967	5094967
190	0	102967	5102967
191	0	105968	5105968
192	0	118967	5118967
193	0	94967	5094967
194	0	106967	5106967
195	0	95967	5095967
196	0	106968	5106968
197	0	106968	5106968
198	0	105967	5105967
199	0	101967	5101967
200	0	132967	5132967
201	0	103967	5103967
202	0	102967	5102967
203	0	101968	5101968
204	0	104967	5104967
205	0	125968	5125968
206	0	113968	5113968
207	0	102968	5102968
208	0	106967	5106967
209	0	104967	5104967
210	0	119967	5119967
211	0	95967	5095967
212	0	105968	5105968
213	0	93968	5093968
214	0	97967	5097967
215	0	103967	5103967
216	0	108967	5108967
217	0	103968	5103968
218	0	102968	5102968
219	0	100967	5100967
220	0	103967	5103967
221	0	103967	5103967
222	0	101968	5101968
223	0	102968	5102968
224	0	121967	5121967
225	0	105967	5105967
226	0	102967	5102967
227	0	94967	5094967
228	0	101968	5101968
229	0	102968	5102968
230	0	102967	5102967
231	0	100967	5100967
232	0	131967	5131967
233	0	91967	5091967
234	0	108968	5108968
235	0	119968	5119968
236	0	93968	5093968
237	0	96967	5096967
238	0	103967	5103967
239	0	120967	5120967
240	0	123967	5123967
241	0	103967	5103967
242	0	100968	5100968
243	0	104968	5104968
244	0	106967	5106967
245	0	105967	5105967
246	0	94967	5094967
247	0	107967	5107967
248	0	132967	5132967
249	0	105967	5105967
250	0	93968	5093968
251	0	113968	5113968
252	0	104968	5104968
253	0	107967	5107967
254	0	103967	5103967
255	0	106967	5106967
256	0	112967	5112967
257	0	104967	5104967
258	0	104967	5104967
259	0	100968	5100968
260	0	102968	5102968
261	0	103967	5103967
262	0	100967	5100967
263	0	96967	5096967
264	0	126967	5126967
265	0	104967	5104967
266	0	103967	5103967
267	0	101968	5101968
268	0	100968	5100968
269	0	104967	5104967
270	0	100967	5100967
271	0	105967	5105967
272	0	132967	5132967
273	0	107967	5107967
274	0	117967	5117967
275	0	105967	5105967
276	0	104968	5104968
277	0	100968	5100968
278	0	112967	5112967
279	0	102967	5102967
280	0	128967	5128967
281	0	102967	5102967
282	0	114967	5114967
283	0	104967	5104967
284	0	102967	5102967
285	0	93968	5093968
286	0	95968	5095968
287	0	95967	5095967
288	0	126967	5126967
289	0	98967	5098967
290	0	101967	5101967
291	0	102967	5102967
292	0	103968	5103968
293	0	92968	5092968
294	0	103967	5103967
295	0	101967	5101967
296	0	126967	5126967
297	0	101967	5101967
298	0	101967	5101967
299	0	100968	5100968
300	0	7149922	12149922
301	0	243967	5243967
302	0	221967	5221967
303	0	171966	5171966
304	0	163967	5163967
305	0	184967	5184967
306	0	149966	5149966
307	0	261967	5261967
308	0	121968	5121968
309	0	126967	5126967
310	0	115967	5115967
311	0	94968	5094968
312	0	107968	5107968
313	0	132967	5132967
314	0	106968	5106968
315	0	93967	5093967
316	0	110967	5110967
317	0	103967	5103967
318	0	117967	5117967
319	0	102967	5102967
320	0	95968	5095968
321	0	128967	5128967
322	0	105968	5105968
323	0	104968	5104968
324	0	101967	5101967
325	0	100967	5100967
326	0	103967	5103967
327	0	94967	5094967
328	0	109967	5109967
329	0	123967	5123967
330	0	109968	5109968
331	0	159967	5159967
332	0	95968	5095968
333	0	97968	5097968
334	0	104967	5104967
335	0	113967	5113967
336	0	103967	5103967
337	0	103967	5103967
338	0	103967	5103967
339	0	104967	5104967
340	0	104967	5104967
341	0	103967	5103967
342	0	104968	5104968
343	0	104967	5104967
344	0	127967	5127967
345	0	104967	5104967
346	0	94967	5094967
347	0	102967	5102967
348	0	94967	5094967
349	0	115967	5115967
350	0	108968	5108968
351	0	108968	5108968
352	0	127967	5127967
353	0	107968	5107968
354	0	103967	5103967
355	0	101967	5101967
356	0	102967	5102967
357	0	104967	5104967
358	0	101967	5101967
359	0	98968	5098968
360	0	134968	5134968
361	0	104968	5104968
362	0	103968	5103968
363	0	104967	5104967
364	0	105967	5105967
365	0	101967	5101967
366	0	102967	5102967
367	0	105967	5105967
368	0	115967	5115967
369	0	110968	5110968
370	0	126968	5126968
371	0	95968	5095968
372	0	95967	5095967
373	0	105967	5105967
374	0	113967	5113967
375	0	103967	5103967
376	0	126967	5126967
377	0	103967	5103967
378	0	104968	5104968
379	0	104968	5104968
380	0	102967	5102967
381	0	94967	5094967
382	0	101967	5101967
383	0	102967	5102967
384	0	115967	5115967
385	0	95967	5095967
386	0	105968	5105968
387	0	100967	5100967
388	0	103967	5103967
389	0	103967	5103967
390	0	115967	5115967
391	0	90967	5090967
392	0	130967	5130967
393	0	105967	5105967
394	0	104968	5104968
395	0	95968	5095968
396	0	105967	5105967
397	0	104967	5104967
398	0	98967	5098967
399	0	104967	5104967
400	0	137967	5137967
401	0	104967	5104967
402	0	122967	5122967
403	0	106967	5106967
404	0	106967	5106967
405	0	106967	5106967
406	0	101967	5101967
407	0	102967	5102967
408	0	103968	5103968
409	0	103968	5103968
410	0	97967	5097967
411	0	100967	5100967
412	0	106967	5106967
413	0	119967	5119967
414	0	97967	5097967
415	0	104967	5104967
416	0	104968	5104968
417	0	101968	5101968
418	0	102967	5102967
419	0	106967	5106967
420	0	105967	5105967
421	0	107967	5107967
422	0	109967	5109967
423	0	104967	5104967
424	0	98968	5098968
425	0	102967	5102967
426	0	105967	5105967
427	0	104967	5104967
428	0	102967	5102967
429	0	105967	5105967
430	0	119967	5119967
431	0	108967	5108967
432	0	105968	5105968
433	0	106968	5106968
434	0	106967	5106967
435	0	104967	5104967
436	0	102967	5102967
437	0	95967	5095967
438	0	127967	5127967
439	0	106967	5106967
440	0	104967	5104967
441	0	113967	5113967
442	0	104967	5104967
443	0	104967	5104967
444	0	104967	5104967
445	0	102968	5102968
446	0	103968	5103968
447	0	100967	5100967
448	0	118967	5118967
449	0	93967	5093967
450	0	90967	5090967
451	0	95967	5095967
452	0	109967	5109967
453	0	105967	5105967
454	0	145967	5145967
455	0	102967	5102967
456	0	102967	5102967
457	0	103967	5103967
458	0	108968	5108968
459	0	104968	5104968
460	0	101967	5101967
461	0	102967	5102967
462	0	116967	5116967
463	0	97967	5097967
464	0	102967	5102967
465	0	101967	5101967
466	0	101967	5101967
467	0	102967	5102967
468	0	106967	5106967
469	0	101968	5101968
470	0	134967	5134967
471	0	93968	5093968
472	0	107967	5107967
473	0	101967	5101967
474	0	104967	5104967
475	0	104967	5104967
476	0	97967	5097967
477	0	106967	5106967
478	0	128967	5128967
479	0	94967	5094967
480	0	102967	5102967
481	0	101968	5101968
482	0	104968	5104968
483	0	104968	5104968
484	0	102967	5102967
485	0	103967	5103967
486	0	128967	5128967
487	0	106967	5106967
488	0	104967	5104967
489	0	106967	5106967
490	0	91967	5091967
491	0	111967	5111967
492	0	107967	5107967
493	0	122967	5122967
494	0	105967	5105967
495	0	103967	5103967
496	0	101968	5101968
497	0	107968	5107968
498	0	106967	5106967
499	0	105967	5105967
500	0	104967	5104967
501	0	105967	5105967
502	0	108967	5108967
503	0	104967	5104967
504	0	100967	5100967
505	0	104967	5104967
506	0	101968	5101968
507	0	99968	5099968
508	0	102967	5102967
509	0	102967	5102967
510	0	129967	5129967
511	0	106967	5106967
512	0	104967	5104967
513	0	112967	5112967
514	0	104967	5104967
515	0	96967	5096967
516	0	102967	5102967
517	0	106967	5106967
518	0	128967	5128967
519	0	102967	5102967
520	0	103967	5103967
521	0	103968	5103968
522	0	101968	5101968
523	0	103967	5103967
524	0	105967	5105967
525	0	104967	5104967
526	0	113967	5113967
527	0	103967	5103967
528	0	167967	5167967
529	0	104967	5104967
530	0	115967	5115967
531	0	95967	5095967
532	0	110967	5110967
533	0	134967	5134967
534	0	106967	5106967
535	0	102967	5102967
536	0	104967	5104967
537	0	101967	5101967
538	0	104967	5104967
539	0	101968	5101968
540	0	102968	5102968
541	0	97967	5097967
542	0	105967	5105967
543	0	99967	5099967
544	0	105967	5105967
545	0	104967	5104967
546	0	101967	5101967
547	0	100967	5100967
548	0	106967	5106967
549	0	127967	5127967
550	0	102967	5102967
551	0	92968	5092968
552	0	115968	5115968
553	0	108968	5108968
554	0	97967	5097967
555	0	102967	5102967
556	0	106967	5106967
557	0	132967	5132967
558	0	105967	5105967
559	0	100967	5100967
560	0	100967	5100967
561	0	103967	5103967
562	0	102967	5102967
563	0	99967	5099967
564	0	105968	5105968
565	0	142967	5142967
566	0	103968	5103968
567	0	106968	5106968
568	0	100968	5100968
569	0	116967	5116967
570	0	105967	5105967
571	0	95967	5095967
572	0	94967	5094967
573	0	143967	5143967
574	0	104967	5104967
575	0	119967	5119967
576	0	93967	5093967
577	0	107967	5107967
578	0	103967	5103967
579	0	101967	5101967
580	0	93968	5093968
581	0	123968	5123968
582	0	98968	5098968
583	0	104967	5104967
584	0	100967	5100967
585	0	100967	5100967
586	0	105967	5105967
587	0	101967	5101967
588	0	100967	5100967
589	0	125967	5125967
590	0	101967	5101967
591	0	103967	5103967
592	0	105968	5105968
593	0	93968	5093968
594	0	99967	5099967
595	0	105967	5105967
596	0	106967	5106967
597	0	126967	5126967
598	0	114967	5114967
599	0	101967	5101967
600	0	10994898	15994898
601	0	179967	5179967
602	0	164967	5164967
603	0	173967	5173967
604	0	156967	5156967
605	0	183967	5183967
606	0	168967	5168967
607	0	165966	5165966
608	0	106967	5106967
609	0	99967	5099967
610	0	95968	5095968
611	0	95968	5095968
612	0	98967	5098967
613	0	97967	5097967
614	0	113967	5113967
615	0	130967	5130967
616	0	102967	5102967
617	0	104967	5104967
618	0	102967	5102967
619	0	103967	5103967
620	0	95967	5095967
621	0	115967	5115967
622	0	103967	5103967
623	0	117967	5117967
624	0	103968	5103968
625	0	102968	5102968
626	0	104967	5104967
627	0	106967	5106967
628	0	108967	5108967
629	0	104967	5104967
630	0	105967	5105967
631	0	124967	5124967
632	0	106967	5106967
633	0	116967	5116967
634	0	100967	5100967
635	0	117967	5117967
636	0	101967	5101967
637	0	114967	5114967
638	0	101967	5101967
639	0	102967	5102967
640	0	102967	5102967
641	0	103967	5103967
642	0	107967	5107967
643	0	107967	5107967
644	0	104967	5104967
645	0	104967	5104967
646	0	95967	5095967
647	0	109967	5109967
648	0	91967	5091967
649	0	103968	5103968
650	0	102968	5102968
651	0	105968	5105968
652	0	96968	5096968
653	0	109967	5109967
654	0	104967	5104967
655	0	128967	5128967
656	0	101967	5101967
657	0	106967	5106967
658	0	104967	5104967
659	0	94967	5094967
660	0	100967	5100967
661	0	102967	5102967
662	0	105967	5105967
663	0	134967	5134967
664	0	105967	5105967
665	0	101967	5101967
666	0	100967	5100967
667	0	106967	5106967
668	0	94967	5094967
669	0	101967	5101967
670	0	101967	5101967
671	0	132967	5132967
672	0	89967	5089967
673	0	103967	5103967
674	0	118967	5118967
675	0	105967	5105967
676	0	114967	5114967
677	0	101967	5101967
678	0	113967	5113967
679	0	100968	5100968
680	0	105968	5105968
681	0	104968	5104968
682	0	97967	5097967
683	0	105967	5105967
684	0	101967	5101967
685	0	95967	5095967
686	0	101967	5101967
687	0	130967	5130967
688	0	106967	5106967
689	0	107967	5107967
690	0	106967	5106967
691	0	104967	5104967
692	0	103967	5103967
693	0	101967	5101967
694	0	106967	5106967
695	0	96967	5096967
696	0	101967	5101967
697	0	104967	5104967
698	0	96968	5096968
699	0	103968	5103968
700	0	102968	5102968
701	0	103967	5103967
702	0	105967	5105967
703	0	138967	5138967
704	0	105968	5105968
705	0	101967	5101967
706	0	101967	5101967
707	0	106967	5106967
708	0	98967	5098967
709	0	101967	5101967
710	0	105967	5105967
711	0	120967	5120967
712	0	101967	5101967
713	0	101967	5101967
714	0	107967	5107967
715	0	116967	5116967
716	0	101967	5101967
717	0	116967	5116967
718	0	100967	5100967
719	0	134967	5134967
720	0	95967	5095967
721	0	98967	5098967
722	0	101967	5101967
723	0	104967	5104967
724	0	97967	5097967
725	0	102967	5102967
726	0	100967	5100967
727	0	104967	5104967
728	0	91967	5091967
729	0	102968	5102968
730	0	105968	5105968
731	0	104968	5104968
732	0	102968	5102968
733	0	105967	5105967
734	0	89967	5089967
735	0	131967	5131967
736	0	105967	5105967
737	0	97967	5097967
738	0	101967	5101967
739	0	105967	5105967
740	0	100967	5100967
741	0	101967	5101967
742	0	102967	5102967
743	0	127967	5127967
744	0	111967	5111967
745	0	102967	5102967
746	0	102967	5102967
747	0	100967	5100967
748	0	90967	5090967
749	0	104967	5104967
750	0	97967	5097967
751	0	130967	5130967
752	0	91968	5091968
753	0	109968	5109968
754	0	123967	5123967
755	0	105967	5105967
756	0	115967	5115967
757	0	102967	5102967
758	0	114967	5114967
759	0	104968	5104968
760	0	97968	5097968
761	0	101967	5101967
762	0	102967	5102967
763	0	95967	5095967
764	0	101967	5101967
765	0	105967	5105967
766	0	103967	5103967
767	0	130967	5130967
768	0	96967	5096967
769	0	95967	5095967
770	0	107967	5107967
771	0	105967	5105967
772	0	104967	5104967
773	0	93967	5093967
774	0	102967	5102967
775	0	119967	5119967
776	0	99967	5099967
777	0	101968	5101968
778	0	102968	5102968
779	0	104968	5104968
780	0	101967	5101967
781	0	102967	5102967
782	0	104967	5104967
783	0	126967	5126967
784	0	103967	5103967
785	0	111967	5111967
786	0	99967	5099967
787	0	102967	5102967
788	0	107967	5107967
789	0	97967	5097967
790	0	101967	5101967
791	0	128967	5128967
792	0	105967	5105967
793	0	154967	5154967
794	0	104967	5104967
795	0	139967	5139967
796	0	133967	5133967
797	0	106967	5106967
798	0	101967	5101967
799	0	98967	5098967
800	0	102967	5102967
801	0	102967	5102967
802	0	95967	5095967
803	0	102967	5102967
804	0	127967	5127967
805	0	102967	5102967
806	0	105967	5105967
807	0	105967	5105967
808	0	95967	5095967
809	0	106967	5106967
810	0	101967	5101967
811	0	104968	5104968
812	0	118967	5118967
813	0	100968	5100968
814	0	94968	5094968
815	0	97967	5097967
816	0	96967	5096967
817	0	97967	5097967
818	0	94967	5094967
819	0	103967	5103967
820	0	102967	5102967
821	0	103967	5103967
822	0	103967	5103967
823	0	103967	5103967
824	0	100967	5100967
825	0	95967	5095967
826	0	102967	5102967
827	0	107967	5107967
828	0	91967	5091967
829	0	130967	5130967
830	0	105967	5105967
831	0	102967	5102967
832	0	115967	5115967
833	0	102967	5102967
834	0	113967	5113967
835	0	103967	5103967
836	0	120967	5120967
837	0	104967	5104967
838	0	95967	5095967
839	0	102967	5102967
840	0	104967	5104967
841	0	94967	5094967
842	0	101967	5101967
843	0	103967	5103967
844	0	102967	5102967
845	0	119967	5119967
846	0	104967	5104967
847	0	107967	5107967
848	0	104967	5104967
849	0	101967	5101967
850	0	102967	5102967
851	0	96967	5096967
852	0	102967	5102967
853	0	116967	5116967
854	0	94967	5094967
855	0	100967	5100967
856	0	104967	5104967
857	0	95968	5095968
858	0	107968	5107968
859	0	105968	5105968
860	0	105968	5105968
861	0	130967	5130967
862	0	103967	5103967
863	0	103967	5103967
864	0	97967	5097967
865	0	101967	5101967
866	0	103967	5103967
867	0	92968	5092968
868	0	106968	5106968
869	0	127967	5127967
870	0	100967	5100967
871	0	112967	5112967
872	0	98967	5098967
873	0	112967	5112967
874	0	99967	5099967
875	0	113967	5113967
876	0	97967	5097967
877	0	135967	5135967
878	0	197967	5197967
879	0	110967	5110967
880	0	96968	5096968
881	0	101967	5101967
882	0	104967	5104967
883	0	102967	5102967
884	0	125967	5125967
885	0	106968	5106968
886	0	104968	5104968
887	0	106968	5106968
888	0	95968	5095968
889	0	107967	5107967
890	0	98967	5098967
891	0	101967	5101967
892	0	127967	5127967
893	0	96968	5096968
894	0	101967	5101967
895	0	103967	5103967
896	0	102967	5102967
897	0	102967	5102967
898	0	99967	5099967
899	0	105967	5105967
900	0	1581957	6581957
901	0	183967	5183967
902	0	167966	5167966
903	0	215966	5215966
904	0	167967	5167967
905	0	195966	5195966
906	0	177967	5177967
907	0	230966	5230966
908	0	140967	5140967
909	0	227967	5227967
910	0	123967	5123967
911	0	97967	5097967
912	0	98968	5098968
913	0	128967	5128967
914	0	101967	5101967
915	0	99967	5099967
916	0	108967	5108967
917	0	104967	5104967
918	0	107967	5107967
919	0	105967	5105967
920	0	106967	5106967
921	0	127967	5127967
922	0	98967	5098967
923	0	102967	5102967
924	0	106967	5106967
925	0	97967	5097967
926	0	103967	5103967
927	0	106967	5106967
928	0	106967	5106967
929	0	131967	5131967
930	0	101967	5101967
931	0	114967	5114967
932	0	100967	5100967
933	0	116967	5116967
934	0	102967	5102967
935	0	109967	5109967
936	0	104967	5104967
937	0	131967	5131967
938	0	85967	5085967
939	0	110967	5110967
940	0	102967	5102967
941	0	106967	5106967
942	0	103967	5103967
943	0	101967	5101967
944	0	101967	5101967
945	0	131967	5131967
946	0	101967	5101967
947	0	107967	5107967
948	0	86967	5086967
949	0	94967	5094967
950	0	95967	5095967
951	0	95967	5095967
952	0	101967	5101967
953	0	128967	5128967
954	0	94967	5094967
955	0	124967	5124967
956	0	103967	5103967
957	0	102967	5102967
958	0	104967	5104967
959	0	104967	5104967
960	0	99967	5099967
961	0	114967	5114967
962	0	101967	5101967
963	0	105967	5105967
964	0	91967	5091967
965	0	106967	5106967
966	0	106967	5106967
967	0	106967	5106967
968	0	93967	5093967
969	0	124967	5124967
970	0	96967	5096967
971	0	104967	5104967
972	0	119967	5119967
973	0	103967	5103967
974	0	107967	5107967
975	0	99967	5099967
976	0	118967	5118967
977	0	121967	5121967
978	0	106967	5106967
979	0	93967	5093967
980	0	109967	5109967
981	0	104967	5104967
982	0	105967	5105967
983	0	99967	5099967
984	0	107967	5107967
985	0	128967	5128967
986	0	106967	5106967
987	0	97967	5097967
988	0	107967	5107967
989	0	104967	5104967
990	0	105967	5105967
991	0	104967	5104967
992	0	121967	5121967
993	0	106967	5106967
994	0	104967	5104967
995	0	104967	5104967
996	0	114967	5114967
997	0	104967	5104967
998	0	130967	5130967
999	0	102967	5102967
1000	0	97967	5097967
1001	0	101967	5101967
1002	0	101967	5101967
1003	0	101967	5101967
1004	0	104967	5104967
1005	0	101967	5101967
1006	0	131967	5131967
1007	0	110967	5110967
1008	0	106967	5106967
1009	0	121967	5121967
1010	0	102967	5102967
1011	0	114967	5114967
1012	0	90967	5090967
1013	0	97967	5097967
1014	0	126967	5126967
1015	0	106967	5106967
1016	0	94967	5094967
1017	0	109967	5109967
1018	0	103967	5103967
1019	0	105968	5105968
1020	0	93968	5093968
1021	0	106968	5106968
1022	0	129967	5129967
1023	0	109967	5109967
1024	0	100967	5100967
1025	0	101967	5101967
1026	0	95967	5095967
1027	0	105967	5105967
1028	0	93967	5093967
1029	0	101967	5101967
1030	0	131967	5131967
1031	0	103967	5103967
1032	0	100967	5100967
1033	0	105967	5105967
1034	0	106967	5106967
1035	0	104967	5104967
1036	0	100967	5100967
1037	0	102967	5102967
1038	0	127967	5127967
1039	0	97967	5097967
1040	0	102967	5102967
1041	0	104967	5104967
1042	0	93967	5093967
1043	0	107967	5107967
1044	0	106967	5106967
1045	0	102967	5102967
1046	0	125967	5125967
1047	0	103967	5103967
1048	0	216967	5216967
1049	0	105967	5105967
1050	0	119967	5119967
1051	0	100967	5100967
1052	0	107967	5107967
1053	0	128967	5128967
1054	0	102967	5102967
1055	0	95967	5095967
1056	0	103967	5103967
1057	0	100967	5100967
1058	0	105967	5105967
1059	0	103967	5103967
1060	0	102967	5102967
1061	0	115967	5115967
1062	0	109967	5109967
1063	0	102967	5102967
1064	0	103967	5103967
1065	0	95967	5095967
1066	0	103967	5103967
1067	0	103967	5103967
1068	0	111967	5111967
1069	0	131967	5131967
1070	0	101968	5101968
1071	0	101968	5101968
1072	0	106967	5106967
1073	0	105967	5105967
1074	0	103967	5103967
1075	0	102967	5102967
1076	0	102967	5102967
1077	0	126967	5126967
1078	0	97967	5097967
1079	0	102967	5102967
1080	0	103967	5103967
1081	0	95967	5095967
1082	0	102967	5102967
1083	0	101967	5101967
1084	0	103967	5103967
1085	0	127967	5127967
1086	0	104967	5104967
1087	0	179966	5179966
1088	0	106967	5106967
1089	0	120967	5120967
1090	0	104967	5104967
1091	0	111967	5111967
1092	0	111967	5111967
1093	0	103967	5103967
1094	0	97967	5097967
1095	0	102967	5102967
1096	0	105967	5105967
1097	0	104967	5104967
1098	0	99967	5099967
1099	0	103967	5103967
1100	0	129967	5129967
1101	0	105967	5105967
1102	0	91967	5091967
1103	0	108967	5108967
1104	0	95967	5095967
1105	0	104967	5104967
1106	0	103967	5103967
1107	0	96967	5096967
1108	0	115967	5115967
1109	0	105967	5105967
1110	0	97967	5097967
1111	0	107967	5107967
1112	0	104967	5104967
1113	0	105967	5105967
1114	0	101967	5101967
1115	0	101967	5101967
1116	0	129967	5129967
1117	0	94967	5094967
1118	0	101967	5101967
1119	0	103967	5103967
1120	0	97967	5097967
1121	0	106967	5106967
1122	0	104967	5104967
1123	0	103967	5103967
1124	0	129967	5129967
1125	0	105968	5105968
1126	0	154967	5154967
1127	0	104967	5104967
1128	0	103967	5103967
1129	0	102967	5102967
1130	0	109967	5109967
1131	0	101967	5101967
1132	0	114967	5114967
1133	0	93967	5093967
1134	0	102967	5102967
1135	0	102967	5102967
1136	0	100967	5100967
1137	0	100967	5100967
1138	0	103967	5103967
1139	0	100967	5100967
1140	0	134967	5134967
1141	0	102968	5102968
1142	0	102967	5102967
1143	0	89968	5089968
1144	0	107968	5107968
1145	0	104967	5104967
1146	0	95967	5095967
1147	0	104967	5104967
1148	0	127967	5127967
1149	0	103967	5103967
1150	0	117967	5117967
1151	0	102967	5102967
1152	0	100967	5100967
1153	0	104967	5104967
1154	0	101967	5101967
1155	0	100967	5100967
1156	0	97967	5097967
1157	0	92967	5092967
1158	0	100967	5100967
1159	0	89967	5089967
1160	0	108967	5108967
1161	0	103967	5103967
1162	0	104967	5104967
1163	0	106967	5106967
1164	0	129967	5129967
1165	0	100967	5100967
1166	0	103967	5103967
1167	0	115967	5115967
1168	0	91967	5091967
1169	0	97967	5097967
1170	0	101967	5101967
1171	0	117967	5117967
1172	0	122967	5122967
1173	0	104967	5104967
1174	0	103967	5103967
1175	0	107967	5107967
1176	0	101967	5101967
1177	0	101967	5101967
1178	0	103967	5103967
1179	0	102967	5102967
1180	0	133967	5133967
1181	0	101967	5101967
1182	0	102967	5102967
1183	0	117967	5117967
1184	0	104967	5104967
1185	0	101967	5101967
1186	0	103967	5103967
1187	0	89967	5089967
1188	0	106967	5106967
1189	0	100967	5100967
1190	0	105967	5105967
1191	0	114967	5114967
1192	0	101967	5101967
1193	0	101967	5101967
1194	0	93967	5093967
1195	0	100967	5100967
1196	0	102967	5102967
1197	0	99967	5099967
1198	0	105967	5105967
1199	0	128967	5128967
1200	0	6500926	11500926
1201	0	180967	5180967
1202	0	166967	5166967
1203	0	194966	5194966
1204	0	168967	5168967
1205	0	180967	5180967
1206	0	139967	5139967
1207	0	231967	5231967
1208	0	127967	5127967
1209	0	119967	5119967
1210	0	108967	5108967
1211	0	94967	5094967
1212	0	96967	5096967
1213	0	105967	5105967
1214	0	129967	5129967
1215	0	91968	5091968
1216	0	112967	5112967
1217	0	100967	5100967
1218	0	111967	5111967
1219	0	108967	5108967
1220	0	107967	5107967
1221	0	100967	5100967
1222	0	96967	5096967
1223	0	93967	5093967
1224	0	108967	5108967
1225	0	102967	5102967
1226	0	110967	5110967
1227	0	104967	5104967
1228	0	103968	5103968
1229	0	101967	5101967
1230	0	130967	5130967
1231	0	102967	5102967
1232	0	102967	5102967
1233	0	116967	5116967
1234	0	101967	5101967
1235	0	106967	5106967
1236	0	104967	5104967
1237	0	124967	5124967
1238	0	94968	5094968
1239	0	106967	5106967
1240	0	101967	5101967
1241	0	105967	5105967
1242	0	102967	5102967
1243	0	102967	5102967
1244	0	100967	5100967
1245	0	108967	5108967
1246	0	110967	5110967
1247	0	99967	5099967
1248	0	89967	5089967
